Sr_No,Round,Institute,Program,Stream,Quota,Category,Seat_Gender,Opening_Rank,Closing_Rank,Remark
10378,Round 7,"BABU BANARASI DAS NORTHERN INDIA INSTITUTE OF TECHNOLOGY,LUCKNOW",Information Technology,B.Tech,All India,OPEN,Both Male and Female Seats,1867111.0,2108539.0,Fresh Only
10379,Round 7,"AJAY KUMAR GARG ENGG. COLLEGE,GHAZIABAD",Electronics and Communication Engineering,B.Tech,All India,OPEN,Both Male and Female Seats,184695.0,414691.0,Fresh Only
10380,Round 7,"SHRI RAM SWAROOP MEMORIAL COLLEGE OF ENGG. & MANAGEMENT,LUCKNOW",Computer Science & Engineering (Cyber Security),B.Tech,All India,OPEN,Both Male and Female Seats,562281.0,562281.0,Fresh Only
10381,Round 7,"MADHU VACHASPATI INSTITUTE OF ENGINEERING & TECHNOLOGY,KAUSHAMBI",Artificial Intelligence And Machine Learning,B.Tech,All India,OPEN,Both Male and Female Seats,1758088.0,2121284.0,Fresh Only
10382,Round 7,"I.T.S. ENGG.COLLEGE,GAUTAM BUDDH NAGAR",Mechanical Engineering,B.Tech,All India,OPEN,Both Male and Female Seats,516517.0,2116942.0,Fresh Only
10383,Round 7,"BABU BANARSI DAS INSTITUTE OF TECH.,GHAZIABAD",Computer Science And Engineering(Artificial Intelligence & Machine Learning),B.Tech,All India,OPEN,Both Male and Female Seats,558900.0,2120775.0,Fresh Only
10384,Round 7,"RAMESHWARAM INSTITUTE OF TECHNOLOGY & MANAGEMENT,LUCKNOW",Computer Science and Engineering,B.Tech,All India,OPEN,Both Male and Female Seats,329934.0,2112551.0,Fresh Only
10385,Round 7,"SHIVDAN SINGH INSTITUTE OF TECHNOLOGY & MANAGEMENT,ALIGARH",Electrical & Electronics Engineering,B.Tech,All India,OPEN,Both Male and Female Seats,2107203.0,2107203.0,Fresh Only
10386,Round 7,"ALIGARH COLLEGE OF ENGG. & TECH,ALIGARH",Civil Engineering,B.Tech,All India,OPEN,Both Male and Female Seats,1679864.0,1679864.0,Fresh Only
10387,Round 7,"FIT ENGINEERING COLLEGE,MEERUT",Computer Science and Engineering,B.Tech,All India,OPEN,Both Male and Female Seats,2101464.0,2116585.0,Fresh Only
10388,Round 7,"ABES ENGG.COLLEGE,GHAZIABAD",Computer Science And Engineering(Data Science),B.Tech,All India,OPEN,Both Male and Female Seats,181682.0,282193.0,Fresh Only
10389,Round 7,"R.D.ENGINEERING COLLEGE,GHAZIABAD",Information Technology,B.Tech,All India,OPEN,Both Male and Female Seats,555757.0,2121343.0,Fresh Only
10390,Round 7,"RAJKIYA ENGINEERING COLLEGE,BIJNOR",Information Technology,B.Tech,All India,OPEN,Both Male and Female Seats,175856.0,175856.0,Fresh Only
10391,Round 7,"Dr. Bhim Rao Ambedkar University, Agra",Electronics and Communication Engineering,B.Tech,All India,OPEN,Both Male and Female Seats,451857.0,690231.0,Fresh Only
10392,Round 7,"KCC INSTITUTE OF TECHNOLOGY & MANAGEMENT,GAUTAM BUDDH NAGAR",Computer Science And Engineering(Data Science),B.Tech,All India,OPEN,Both Male and Female Seats,389374.0,2121253.0,Fresh Only
10393,Round 7,"INSTITUTE OF TECHNOLOGY & MANAGEMENT,ALIGARH",Civil Engineering,B.Tech,All India,OPEN,Both Male and Female Seats,2115740.0,2115740.0,Fresh Only
10394,Round 7,"R.R.INSTITUTE OF MODERN TECHNOLOGY,LUCKNOW",Mechanical Engineering,B.Tech,All India,OPEN,Both Male and Female Seats,1943211.0,2118622.0,Fresh Only
10395,Round 7,"MEERUT INSTITUTE OF TECHNOLOGY,MEERUT",Electronics and Communication Engineering,B.Tech,All India,OPEN,Both Male and Female Seats,2115885.0,2115885.0,Fresh Only
10396,Round 7,"Dr. Shakuntala Misra National Rehabilitation University, Lucknow",Electronics and Communication Engineering,B.Tech,Home State,OPEN(GIRL),Female Seats,1000865.0,1000865.0,Fresh Only
10397,Round 7,"RAJARSHI RANANJAY SINGH INSTITUTE OF MANAGEMENT & TECHNOLOGY,SULTANPUR",Computer Science and Engineering,B.Tech,All India,OPEN,Both Male and Female Seats,2100712.0,2112153.0,Fresh Only
10398,Round 7,"INSTITUTE OF ENGG. & RURAL TECHNOLOGY,ALLAHABAD",Industrial Production Engineering,B.Tech,All India,OPEN,Both Male and Female Seats,723086.0,2116629.0,Fresh Only
10399,Round 7,"KANPUR INSTITUTE OF TECHNOLOGY,KANPUR",Mechanical Engineering,B.Tech,All India,OPEN,Both Male and Female Seats,2102034.0,2105304.0,Fresh Only
10400,Round 7,"G.C.R.G. MEMORIAL TRUST'S GROUP OF INSTITUTIONS, FACULTY OF ENGINEERING,LUCKNOW",Mechanical Engineering,B.Tech,All India,OPEN,Both Male and Female Seats,1891080.0,1891080.0,Fresh Only
10401,Round 7,"KCC INSTITUTE OF TECHNOLOGY & MANAGEMENT,GAUTAM BUDDH NAGAR",Computer Science And Engineering(Data Science) (FW),B.Tech,Home State,OPEN(TF),Both Male and Female Seats,852608.0,852608.0,Fresh Only
10402,Round 7,"NOIDA INSTITUTE OF ENGG. & TECHNOLOGY,GAUTAM BUDDH NAGAR",Computer Science,B.Tech,All India,OPEN,Both Male and Female Seats,270886.0,352342.0,Fresh Only
10403,Round 7,"RAJKIYA ENGINEERING COLLEGE,AMBEDKAR NAGAR",Electrical Engineering,B.Tech,All India,OPEN,Both Male and Female Seats,476230.0,598741.0,Fresh Only
10404,Round 7,"MAHARANA INSTITUTE OF TECH. & SCIENCES,LUCKNOW",Computer Science and Engineering,B.Tech,All India,OPEN,Both Male and Female Seats,1552467.0,1552467.0,Fresh Only
10405,Round 7,"BUDDHA INSTITUTE OF TECHNOLOGY,GORAKHPUR",Electronics Engineering (VLSI Design and Technology),B.Tech,All India,OPEN,Both Male and Female Seats,2101430.0,2121057.0,Fresh Only
10406,Round 7,"SHRI RAM SWAROOP MEMORIAL COLLEGE OF ENGG. & MANAGEMENT,LUCKNOW",Electronics and Communication Engineering,B.Tech,All India,OPEN,Both Male and Female Seats,646441.0,2109609.0,Fresh Only
10407,Round 7,"SARASWATI HIGHER EDUCATION & TECHNICAL COLLEGE OF ENGINEERING,VARANASI",Computer Science And Engineering(Data Science),B.Tech,All India,OPEN,Both Male and Female Seats,1989923.0,2117645.0,Fresh Only
10408,Round 7,"GREATER NOIDA INSTITUTE OF TECHNOLOGY,GAUTAM BUDDH NAGAR",Information Technology,B.Tech,All India,OPEN,Both Male and Female Seats,531313.0,1343902.0,Fresh Only
10409,Round 7,"VISION INSTITUTE OF TECHNOLOGY,ALIGARH",Agriculture Engineering,B.Tech,All India,OPEN,Both Male and Female Seats,2106154.0,2118781.0,Fresh Only
10410,Round 7,"RAJ KUMAR GOEL INSTT. OF TECHNOLOGY,GHAZIABAD",Electrical & Electronics Engineering,B.Tech,All India,OPEN,Both Male and Female Seats,2116780.0,2116780.0,Fresh Only
10411,Round 7,"GLOBAL INSTITUTE OF INFORMATION TECHNOLOGY,GAUTAM BUDDH NAGAR",Computer Science and Engineering,B.Tech,All India,OPEN,Both Male and Female Seats,246184.0,1701964.0,Fresh Only
10412,Round 7,"INSTITUTE OF TECHNOLOGY & MANAGEMENT,GORAKHPUR",Civil Engineering,B.Tech,All India,OPEN,Both Male and Female Seats,694781.0,2121128.0,Fresh Only
10413,Round 7,"SHIVDAN SINGH INSTITUTE OF TECHNOLOGY & MANAGEMENT,ALIGARH",Computer Science and Engineering,B.Tech,All India,OPEN,Both Male and Female Seats,948190.0,1121190.0,Fresh Only
10414,Round 7,"PRAYAG INSTITUTE OF TECHNOLOGY & MANAGEMENT,ALLAHABAD",Civil Engineering,B.Tech,All India,OPEN,Both Male and Female Seats,2103540.0,2107436.0,Fresh Only
10415,Round 7,"JMS INSTITUTE OF TECHNOLOGY, GHAZIABAD",Computer Science and Engineering,B.Tech,All India,OPEN,Both Male and Female Seats,961823.0,2120917.0,Fresh Only
10416,Round 7,"AJAY KUMAR GARG ENGG. COLLEGE,GHAZIABAD",Computer Science (Hindi),B.Tech,All India,OPEN,Both Male and Female Seats,426218.0,2107437.0,Fresh Only
10417,Round 7,"INSTITUTE OF TECHNOLOGY & MANAGEMENT,LUCKNOW",Biotechnology,B.Tech,All India,OPEN,Both Male and Female Seats,2101812.0,2112112.0,Fresh Only
10418,Round 7,"DR.M.C.SAXENA COLLEGE OF ENGG. & TECHNOLOGY,LUCKNOW",Computer Science And Engineering(Artificial Intelligence & Machine Learning),B.Tech,All India,OPEN,Both Male and Female Seats,700980.0,2119120.0,Fresh Only
10419,Round 7,"KCC INSTITUTE OF TECHNOLOGY & MANAGEMENT,GAUTAM BUDDH NAGAR",Computer Science and Engineering,B.Tech,All India,OPEN,Both Male and Female Seats,488361.0,2119365.0,Fresh Only
10420,Round 7,"KRISHNA INSTITUTE OF TECHNOLOGY,KANPUR",Computer Science And Engineering(Artificial Intelligence & Machine Learning),B.Tech,All India,OPEN,Both Male and Female Seats,394321.0,2118653.0,Fresh Only
10421,Round 7,"GALGOTIA'S COLLEGE OF ENGG. & TECHNOLOGY,GAUTAM BUDDH NAGAR",Electronics and Communication Engineering,B.Tech,All India,OPEN,Both Male and Female Seats,139290.0,243239.0,Fresh Only
10422,Round 7,"AXIS INSTITUTE OF TECHNOLOGY & MANAGEMENT,KANPUR",Electrical Engineering,B.Tech,All India,OPEN,Both Male and Female Seats,285153.0,2121646.0,Fresh Only
10423,Round 7,"KASHI INSTITUTE OF TECHNOLOGY,VARANASI",Electrical & Electronics Engineering,B.Tech,All India,OPEN,Both Male and Female Seats,116181.0,116181.0,Fresh Only
10424,Round 7,"S R GROUP OF INSTITUTIONS (COLLEGE OF SCIENCE AND ENGINEERING),JHANSI",Computer Science and Engineering,B.Tech,All India,OPEN,Both Male and Female Seats,1871992.0,1871992.0,Fresh Only
10425,Round 7,"COLLEGE OF ENGG. & RURAL TECHNOLOGY,MEERUT",Mechanical Engineering,B.Tech,All India,OPEN,Both Male and Female Seats,2118299.0,2118299.0,Fresh Only
10426,Round 7,"VISION INSTITUTE OF TECHNOLOGY,ALIGARH",Mechanical Engineering,B.Tech,All India,OPEN,Both Male and Female Seats,1914643.0,2109560.0,Fresh Only
10427,Round 7,"RAJA BALWANT SINGH ENGINEERING TECHNICAL CAMPUS,AGRA",Biotechnology,B.Tech,All India,OPEN,Both Male and Female Seats,1717375.0,2115474.0,Fresh Only
10428,Round 7,"AXIS INSTITUTE OF TECHNOLOGY & MANAGEMENT,KANPUR",Mechanical Engineering,B.Tech,All India,OPEN,Both Male and Female Seats,272513.0,2120438.0,Fresh Only
10429,Round 7,"KAMLA NEHRU INSTITUTE OF PHYSICAL & SOCIAL SCIENCES,SULTANPUR",Civil Engineering,B.Tech,All India,OPEN,Both Male and Female Seats,2103484.0,2118257.0,Fresh Only
10430,Round 7,"Veer Bahadur Singh Purvanchal University, Jaunpur",Electronics and Communication Engineering,B.Tech,All India,OPEN,Both Male and Female Seats,560947.0,1801523.0,Fresh Only
10431,Round 7,"NITRA TECHNICAL CAMPUS,GHAZIABAD",Computer Science And Engineering(Artificial Intelligence & Machine Learning),B.Tech,All India,OPEN,Both Male and Female Seats,261361.0,1635511.0,Fresh Only
10432,Round 7,"B.N.COLLEGE OF ENGINEERING & TECHNOLOGY(BNCET),LUCKNOW",Computer Science And Engineering(Artificial Intelligence & Machine Learning),B.Tech,All India,OPEN,Both Male and Female Seats,1742741.0,1742741.0,Fresh Only
10433,Round 7,"GALGOTIA'S COLLEGE OF ENGG. & TECHNOLOGY,GAUTAM BUDDH NAGAR",Information Technology,B.Tech,All India,OPEN,Both Male and Female Seats,135106.0,135106.0,Fresh Only
10434,Round 7,"S.R.INSTITUTE OF MANAGEMENT & TECHNOLOGY,LUCKNOW",Civil Engineering,B.Tech,All India,OPEN,Both Male and Female Seats,1176172.0,2121317.0,Fresh Only
10435,Round 7,"SHRI RAMMURTI SMARAK COLLEGE OF ENGG AND TECHNOLOGY,BAREILLY",Information Technology,B.Tech,All India,OPEN,Both Male and Female Seats,2110724.0,2110724.0,Fresh Only
10436,Round 7,"SHRI SIDHI VINAYAK INSTITUTE OF TECHNOLOGY,BAREILLY",Computer Science and Engineering,B.Tech,All India,OPEN,Both Male and Female Seats,2103419.0,2119886.0,Fresh Only
10437,Round 7,"UNITED COLLEGE OF ENGINEERING & RESEARCH,ALLAHABAD",Electrical Engineering,B.Tech,All India,OPEN,Both Male and Female Seats,157186.0,2120578.0,Fresh Only
10438,Round 7,"G.L.BAJAJ GROUP OF INSTITUTIONS,MATHURA",Computer Science,B.Tech,All India,OPEN,Both Male and Female Seats,209246.0,2120020.0,Fresh Only
10439,Round 7,"PRAYAG INSTITUTE OF TECHNOLOGY & MANAGEMENT,ALLAHABAD",Electronics and Communication Engineering,B.Tech,All India,OPEN,Both Male and Female Seats,2108540.0,2108540.0,Fresh Only
10440,Round 7,"SHANTI INSTITUTE OF TECHNOLOGY,MEERUT",Computer Science and Engineering,B.Tech,All India,OPEN,Both Male and Female Seats,2108048.0,2119012.0,Fresh Only
10441,Round 7,"MAA PATESHWARI DEVI RAJKIYA  ENGINEERING COLLEGE, GONDA",Electrical Engineering,B.Tech,All India,OPEN,Both Male and Female Seats,2101315.0,2101315.0,Fresh Only
10442,Round 7,"GALGOTIA'S COLLEGE OF ENGG. & TECHNOLOGY,GAUTAM BUDDH NAGAR",Civil Engineering,B.Tech,All India,OPEN,Both Male and Female Seats,303560.0,1163824.0,Fresh Only
10443,Round 7,"LLOYD INSTITUTE OF MANAGEMENT & TECHNOLOGY,GAUTAM BUDDH NAGAR",Computer Science and Engineering,B.Tech,All India,OPEN,Both Male and Female Seats,373357.0,2121084.0,Fresh Only
10444,Round 7,"PRANVEER SINGH INSTITUTE OF TECHNOLOGY,KANPUR",Electronics and Communication Engineering,B.Tech,All India,OPEN,Both Male and Female Seats,599404.0,2101786.0,Fresh Only
10445,Round 7,"DR.AMBEDKAR INSTITUTE OF TECHNOLOGY FOR DIVYANGJAN, U.P., KANPUR",Chemical Engineering,B.Tech,All India,OPEN,Both Male and Female Seats,184836.0,2114004.0,Fresh Only
10446,Round 7,"Khwaja Moinuddin Chishti Language University, Lucknow",Automotion & Robotics,B.Tech,All India,OPEN,Both Male and Female Seats,1728446.0,1728446.0,Fresh Only
10447,Round 7,"INSTITUTE OF TECHNOLOGY & MANAGEMENT,ALIGARH",Computer Science and Engineering,B.Tech,All India,OPEN,Both Male and Female Seats,2104448.0,2121314.0,Fresh Only
10448,Round 7,"AXIS INSTITUTE OF TECHNOLOGY & MANAGEMENT,KANPUR",Civil Engineering,B.Tech,All India,OPEN,Both Male and Female Seats,678634.0,2120638.0,Fresh Only
10449,Round 7,"NOIDA INSTITUTE OF ENGG. & TECHNOLOGY,GAUTAM BUDDH NAGAR",Information Technology (Collaboration & Twining Program) (FW),B.Tech,Home State,OPEN(TF),Both Male and Female Seats,863425.0,863425.0,Fresh Only
10450,Round 7,Ch. Charan Singh University Campus (SCRIET) Meerut,Agriculture Engineering,B.Tech,All India,OPEN,Both Male and Female Seats,614935.0,743402.0,Fresh Only
10451,Round 7,"INSTITUTE OF TECHNOLOGY & MANAGEMENT,ALIGARH",Computer Science and Engineering (FW),B.Tech,Home State,OPEN(TF),Both Male and Female Seats,692224.0,692224.0,Fresh Only
10452,Round 7,"SHRI RAM SWAROOP MEMORIAL COLLEGE OF ENGG. & MANAGEMENT,LUCKNOW",Computer Science And Engineering(Data Science),B.Tech,All India,OPEN,Both Male and Female Seats,596739.0,2117437.0,Fresh Only
10453,Round 7,"UNITED COLLEGE OF ENGINEERING & RESEARCH,ALLAHABAD",Electronics and Communication Engineering,B.Tech,All India,OPEN,Both Male and Female Seats,403143.0,2118021.0,Fresh Only
10454,Round 7,"KASHI INSTITUTE OF TECHNOLOGY,VARANASI",Mechanical Engineering,B.Tech,All India,OPEN,Both Male and Female Seats,2111359.0,2111359.0,Fresh Only
10455,Round 7,"AXIS INSTITUTE OF TECHNOLOGY & MANAGEMENT,KANPUR",Information Technology,B.Tech,All India,OPEN,Both Male and Female Seats,444902.0,2121217.0,Fresh Only
10456,Round 7,"INDERPRASTHA ENGG. COLLEGE,GHAZIABAD",Computer Science And Engineering(Artificial Intelligence & Machine Learning),B.Tech,All India,OPEN,Both Male and Female Seats,319398.0,2100671.0,Fresh Only
10457,Round 7,"KIPM COLLEGE OF ENGG. & TECHNOLOGY,GORAKHPUR",Electronics and Communication Engineering,B.Tech,All India,OPEN,Both Male and Female Seats,1770362.0,2120707.0,Fresh Only
10458,Round 7,"ASHOKA INSTITUTE OF TECHNOLOGY & MANAGEMENT,VARANASI",Biotechnology,B.Tech,All India,OPEN,Both Male and Female Seats,1734761.0,2112984.0,Fresh Only
10459,Round 7,"JMS INSTITUTE OF TECHNOLOGY, GHAZIABAD",Computer Science And Engineering(Artificial Intelligence & Machine Learning),B.Tech,All India,OPEN,Both Male and Female Seats,846470.0,2115141.0,Fresh Only
10460,Round 7,"HARDAYAL TECHNICAL CAMPUS,MATHURA",Civil Engineering,B.Tech,All India,OPEN,Both Male and Female Seats,2120191.0,2120191.0,Fresh Only
10461,Round 7,"SUYASH INSTITUTE OF INFORMATION TECHNOLOGY,GORAKHPUR",Electrical & Electronics Engineering,B.Tech,All India,OPEN,Both Male and Female Seats,2119864.0,2119864.0,Fresh Only
10462,Round 7,"PRAYAG INSTITUTE OF TECHNOLOGY & MANAGEMENT,ALLAHABAD",Computer Science and Engineering,B.Tech,All India,OPEN,Both Male and Female Seats,1938307.0,2121242.0,Fresh Only
10463,Round 7,"PRABHAT ENGINEERING COLLEGE,KANPUR DEHAT",Mechanical Engineering,B.Tech,All India,OPEN,Both Male and Female Seats,2101648.0,2119678.0,Fresh Only
10464,Round 7,"GALGOTIA'S COLLEGE OF ENGG. & TECHNOLOGY,GAUTAM BUDDH NAGAR",Electrical & Electronics Engineering,B.Tech,All India,OPEN,Both Male and Female Seats,115788.0,2111147.0,Fresh Only
10465,Round 7,Ch. Charan Singh University Campus (SCRIET) Meerut,Electronics and Communication Engineering,B.Tech,All India,OPEN,Both Male and Female Seats,688389.0,688389.0,Fresh Only
10466,Round 7,"SCHOOL OF MANAGEMENT SCIENCE (SMS INSTITUTE OF TECHNOLOGY),LUCKNOW",Computer Science And Engineering(Artificial Intelligence & Machine Learning),B.Tech,All India,OPEN,Both Male and Female Seats,1958874.0,1958874.0,Fresh Only
10467,Round 7,"DEEWAN V.S. INSTITUTE OF ENGINEERING & TECHNOLOGY, MEERUT,MEERUT",Computer Science and Engineering (FW),B.Tech,Home State,OPEN(TF),Both Male and Female Seats,2106690.0,2106690.0,Fresh Only
10468,Round 7,"RAJA BALWANT SINGH ENGINEERING TECHNICAL CAMPUS,AGRA",Civil Engineering,B.Tech,All India,OPEN,Both Male and Female Seats,1344261.0,1344261.0,Fresh Only
10469,Round 7,"DR.M.C.SAXENA COLLEGE OF ENGG. & TECHNOLOGY,LUCKNOW",Computer Science and Engineering,B.Tech,All India,OPEN,Both Male and Female Seats,1052973.0,2120675.0,Fresh Only
10470,Round 7,"GALGOTIA'S COLLEGE OF ENGG. & TECHNOLOGY,GAUTAM BUDDH NAGAR",Electronics and Communication (Advanced Communication Technology),B.Tech,All India,OPEN,Both Male and Female Seats,216118.0,914068.0,Fresh Only
10471,Round 7,"BABU SUNDER SINGH INSTITUTE OF TECHNOLOGY & MANAGEMENT,LUCKNOW",Information Technology,B.Tech,All India,OPEN,Both Male and Female Seats,1393425.0,2120368.0,Fresh Only
10472,Round 7,"LUCKNOW INSTITUTE OF TECHNOLOGY,LUCKNOW",Electronics and Communication Engineering,B.Tech,All India,OPEN,Both Male and Female Seats,433704.0,1806896.0,Fresh Only
10473,Round 7,"ABES ENGG.COLLEGE,GHAZIABAD",Computer Science and Engineering,B.Tech,All India,OPEN,Both Male and Female Seats,88886.0,187236.0,Fresh Only
10474,Round 7,"JAHANGIRABAD EDUCATIONAL TRUST'S GROUP OF INSTITUTIONS, FACULTY OF ENGINEERING,BARABANKI",Computer Science and Engineering,B.Tech,All India,OPEN,Both Male and Female Seats,1662786.0,2120893.0,Fresh Only
10475,Round 7,"KASHI INSTITUTE OF TECHNOLOGY,VARANASI",Civil Engineering,B.Tech,All India,OPEN,Both Male and Female Seats,2120527.0,2121192.0,Fresh Only
10476,Round 7,"SAROJ INSTITUTE OF TECH. & MANAGEMENT,LUCKNOW",Computer Science and Engineering (Artificial Intelligence),B.Tech,All India,OPEN,Both Male and Female Seats,2102663.0,2102663.0,Fresh Only
10477,Round 7,"Veer Bahadur Singh Purvanchal University, Jaunpur",Electrical and Computer Engineering,B.Tech,All India,OPEN,Both Male and Female Seats,2120393.0,2120393.0,Fresh Only
10478,Round 7,"PRABHAT ENGINEERING COLLEGE,KANPUR DEHAT",Computer Science and Engineering,B.Tech,All India,OPEN,Both Male and Female Seats,1682328.0,2120730.0,Fresh Only
10479,Round 7,"LDC INSTITUTE OF TECHNICAL STUDIES,ALLAHABAD",Civil Engineering,B.Tech,All India,OPEN,Both Male and Female Seats,2109618.0,2116864.0,Fresh Only
10480,Round 7,"APEX INSTITUTE OF TECHNOLOGY,RAMPUR",Electrical Engineering,B.Tech,All India,OPEN,Both Male and Female Seats,2104173.0,2104173.0,Fresh Only
10481,Round 7,"HIMALAYAN INSTITUTE OF TECHNOLOGY & MANAGEMENT,LUCKNOW",Electronics and Communication Engineering,B.Tech,All India,OPEN,Both Male and Female Seats,175588.0,2119786.0,Fresh Only
10482,Round 7,"RAMESHWARAM INSTITUTE OF TECHNOLOGY & MANAGEMENT,LUCKNOW",Mechanical Engineering,B.Tech,All India,OPEN,Both Male and Female Seats,2107288.0,2119279.0,Fresh Only
10483,Round 7,"KASHI INSTITUTE OF TECHNOLOGY,VARANASI",Computer Science and Engineering,B.Tech,All India,OPEN,Both Male and Female Seats,249746.0,2113575.0,Fresh Only
10484,Round 7,"I.I.M.T. ENGG. COLLEGE,MEERUT",Electrical & Electronics Engineering,B.Tech,All India,OPEN,Both Male and Female Seats,1826796.0,2118756.0,Fresh Only
10485,Round 7,"KANPUR INSTITUTE OF TECHNOLOGY,KANPUR",Computer Science And Engineering(Data Science),B.Tech,All India,OPEN,Both Male and Female Seats,754791.0,2102745.0,Fresh Only
10486,Round 7,"I.M.S. ENGINEERING COLLEGE,GHAZIABAD",Information Technology,B.Tech,All India,OPEN,Both Male and Female Seats,2104881.0,2112477.0,Fresh Only
10487,Round 7,"RAJKIYA ENGINEERING COLLEGE,MAINPURI",Mechanical Engineering,B.Tech,All India,OPEN,Both Male and Female Seats,761297.0,2117666.0,Fresh Only
10488,Round 7,"LDC INSTITUTE OF TECHNICAL STUDIES,ALLAHABAD",Computer Science And Engineering(Artificial Intelligence & Machine Learning),B.Tech,All India,OPEN,Both Male and Female Seats,2117677.0,2117677.0,Fresh Only
10489,Round 7,"MEERUT INSTITUTE OF ENGINEERING & TECHNOLOGY,MEERUT",Computer Science And Engineering(Data Science),B.Tech,All India,OPEN,Both Male and Female Seats,1822243.0,2103683.0,Fresh Only
10490,Round 7,"DRONACHARYA GROUP OF INSTITUTIONS,GAUTAM BUDDH NAGAR",Computer Science Information Technology,B.Tech,All India,OPEN,Both Male and Female Seats,1039904.0,2109906.0,Fresh Only
10491,Round 7,"CENTRAL INSTITUTE OF PETROCHEMICALS ENGINEERING & TECHNOLOGY (CIPET), LUCKNOW",Plastic Engineering,B.Tech,All India,OPEN,Both Male and Female Seats,1019658.0,2114022.0,Fresh Only
10492,Round 7,"SETH VISHAMBHAR NATH INSTITUTE OF ENGG. & TECHNOLOGY,BARABANKI",Computer Science and Engineering,B.Tech,All India,OPEN,Both Male and Female Seats,1828385.0,2114785.0,Fresh Only
10493,Round 7,"BABU SUNDER SINGH INSTITUTE OF TECHNOLOGY & MANAGEMENT,LUCKNOW",Agriculture Engineering,B.Tech,All India,OPEN,Both Male and Female Seats,2101072.0,2121185.0,Fresh Only
10494,Round 7,"GOKARAN NARVADESHWAR INSTITUTE OF TECHNOLOGY & MANAGEMENT,BARABANKI",Civil Engineering,B.Tech,All India,OPEN,Both Male and Female Seats,2101466.0,2101466.0,Fresh Only
10495,Round 7,"RAJSHREE INSTITUTE OF MANAGEMENT & TECHNOLOGY,BAREILLY",Mechanical Engineering,B.Tech,All India,OPEN,Both Male and Female Seats,2108858.0,2121080.0,Fresh Only
10496,Round 7,"D. D. U. Gorakhpur University, Gorakhpur",Information Technology,B.Tech,All India,OPEN,Both Male and Female Seats,235532.0,651760.0,Fresh Only
10497,Round 7,"BANSAL INSTITUTE OF ENGINEERING & TECHNOLOGY,LUCKNOW",Information Technology,B.Tech,All India,OPEN,Both Male and Female Seats,785191.0,785191.0,Fresh Only
10498,Round 7,"Dr. Bhim Rao Ambedkar University, Agra",Computer Science and Engineering,B.Tech,All India,OPEN,Both Male and Female Seats,89520.0,1265121.0,Fresh Only
10499,Round 7,"DR.AMBEDKAR INSTITUTE OF TECHNOLOGY FOR DIVYANGJAN, U.P., KANPUR",Biotechnology,B.Tech,All India,OPEN,Both Male and Female Seats,1602117.0,2109050.0,Fresh Only
10500,Round 7,"SHRI SIDHI VINAYAK INSTITUTE OF TECHNOLOGY,BAREILLY",Mechanical Engineering,B.Tech,All India,OPEN,Both Male and Female Seats,2101788.0,2121169.0,Fresh Only
10501,Round 7,"RAJKIYA ENGINEERING COLLEGE,BANDA",Electrical Engineering,B.Tech,All India,OPEN,Both Male and Female Seats,245075.0,245075.0,Fresh Only
10502,Round 7,"CHAUDHARY BEERI SINGH COLLEGE OF ENGINEERING & MANAGEMENT,AGRA",Electrical & Electronics Engineering,B.Tech,All India,OPEN,Both Male and Female Seats,2100153.0,2100153.0,Fresh Only
10503,Round 7,"NOIDA INSTITUTE OF ENGG. & TECHNOLOGY,GAUTAM BUDDH NAGAR",Master Of Integrated Technology (Computer Science and Engineering),B.Tech,All India,OPEN,Both Male and Female Seats,319298.0,2114743.0,Fresh Only
10504,Round 7,"INSTITUTE OF TECHNOLOGY & MANAGEMENT,LUCKNOW",Information Technology,B.Tech,All India,OPEN,Both Male and Female Seats,689034.0,1015443.0,Fresh Only
10505,Round 7,"GOEL INSTITUTE OF TECHNOLOGY & MANAGEMENT,LUCKNOW",Electrical Engineering,B.Tech,All India,OPEN,Both Male and Female Seats,1719810.0,2119540.0,Fresh Only
10506,Round 7,"AZAD INSTITUTE OF ENGINEERING & TECHNOLOGY,LUCKNOW",Mechanical Engineering,B.Tech,All India,OPEN,Both Male and Female Seats,2113801.0,2120525.0,Fresh Only
10507,Round 7,"INSTITUTE OF TECHNOLOGY & MANAGEMENT,GORAKHPUR",Mechanical Engineering,B.Tech,All India,OPEN,Both Male and Female Seats,2115150.0,2115150.0,Fresh Only
10508,Round 7,"BABU BANARASI DAS NORTHERN INDIA INSTITUTE OF TECHNOLOGY,LUCKNOW",Computer Science And Engineering(Artificial Intelligence & Machine Learning),B.Tech,All India,OPEN,Both Male and Female Seats,308333.0,1893360.0,Fresh Only
10509,Round 7,"BABU BANARASI DAS INSTITUTE OF TECHNOLOGY AND MANAGEMENT, LUCKNOW",Computer Science And Engineering(Artificial Intelligence & Machine Learning),B.Tech,All India,OPEN,Both Male and Female Seats,173025.0,2119763.0,Fresh Only
10510,Round 7,"VISION INSTITUTE OF TECHNOLOGY,KANPUR",Computer Science And Engineering(Artificial Intelligence & Machine Learning),B.Tech,All India,OPEN,Both Male and Female Seats,1399046.0,2119506.0,Fresh Only
10511,Round 7,"KUNWAR SATYA VEERA COLLEGE OF ENGG. & MANAGEMENT,BIJNAUR",Computer Science and Engineering,B.Tech,All India,OPEN,Both Male and Female Seats,1860753.0,2111944.0,Fresh Only
